state,MedicaidExpansion,FeeRatio,ACO,APRNSOP,year,specialty,volume,providers,pop,tot_pop,fee_ratio_yr
UT,No,0.76,No,Reduced,2020,4,4,180,440363,3283982,2019
UT,No,0.76,No,Reduced,2020,4,5,60,440363,3283982,2019
UT,No,0.76,No,Reduced,2020,5,1,331,440363,3283982,2019
UT,No,0.76,No,Reduced,2020,5,2,337,440363,3283982,2019
UT,No,0.76,No,Reduced,2020,5,3,453,440363,3283982,2019
UT,No,0.76,No,Reduced,2020,5,4,809,440363,3283982,2019
UT,No,0.76,No,Reduced,2020,5,5,227,440363,3283982,2019
UT,No,0.76,No,Reduced,2020,6,1,144,440363,3283982,2019
UT,No,0.76,No,Reduced,2020,6,2,149,440363,3283982,2019
UT,No,0.76,No,Reduced,2020,6,3,304,440363,3283982,2019
UT,No,0.76,No,Reduced,2020,6,4,613,440363,3283982,2019
UT,No,0.76,No,Reduced,2020,6,5,142,440363,3283982,2019
VA,No,0.84,No,Restricted,2016,1,2,975,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,1,3,642,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,1,4,1295,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,1,5,642,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,2,1,741,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,2,2,737,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,2,3,588,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,2,4,770,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,2,5,219,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,3,1,329,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,3,2,326,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,3,3,234,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,3,4,297,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,3,5,839,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,4,1,314,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,4,2,267,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,4,3,196,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,4,4,371,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,4,5,389,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,5,1,886,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,5,2,2736,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,5,3,995,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,5,4,1648,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,5,5,471,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,6,1,290,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,6,2,1155,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,6,3,593,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,6,4,589,1444323,8417651,2016
VA,No,0.84,No,Restricted,2016,6,5,69,1444323,8417651,2016
VA,No,0.84,No,Restricted,2017,1,2,730,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,1,3,764,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,1,4,1398,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,1,5,676,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,2,1,837,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,2,2,538,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,2,3,700,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,2,4,814,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,2,5,242,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,3,1,347,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,3,2,255,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,3,3,297,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,3,4,403,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,3,5,774,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,4,1,360,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,4,2,185,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,4,3,239,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,4,4,413,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,4,5,370,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,5,1,1036,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,5,2,1940,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,5,3,1369,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,5,4,1874,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,5,5,621,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,6,1,312,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,6,2,863,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,6,3,676,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,6,4,812,1448426,8471011,2016
VA,No,0.84,No,Restricted,2017,6,5,102,1448426,8471011,2016
VA,No,0.84,No,Restricted,2018,1,2,521,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,1,3,642,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,1,4,1488,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,1,5,873,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,2,1,882,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,2,2,388,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,2,3,686,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,2,4,909,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,2,5,298,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,3,1,347,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,3,2,165,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,3,3,238,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,3,4,438,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,3,5,912,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,4,1,383,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,4,2,118,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,4,3,194,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,4,4,449,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,4,5,413,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,5,1,1189,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,5,2,1348,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,5,3,1300,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,5,4,2229,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,5,5,856,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,6,1,336,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,6,2,601,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,6,3,625,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,6,4,980,1500529,8510920,2016
VA,No,0.84,No,Restricted,2018,6,5,229,1500529,8510920,2016
VA,Yes,0.70,No,Restricted,2019,1,2,345,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,1,3,596,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,1,4,1443,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,1,5,1132,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,2,1,958,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,2,2,276,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,2,3,593,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,2,4,992,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,2,5,431,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,3,1,385,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,3,2,131,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,3,3,274,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,3,4,438,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,3,5,878,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,4,1,400,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,4,2,98,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,4,3,195,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,4,4,434,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,4,5,461,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,5,1,1272,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,5,2,665,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,5,3,1289,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,5,4,2565,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,5,5,1303,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,6,1,385,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,6,2,327,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,6,3,560,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,6,4,1152,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2019,6,5,464,1784101,8556642,2019
VA,Yes,0.70,No,Restricted,2020,1,2,315,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,1,3,670,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,1,4,1034,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,1,5,1077,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,2,1,405,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,2,2,239,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,2,3,580,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,2,4,765,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,2,5,435,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,3,1,308,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,3,2,49,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,3,3,249,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,3,4,298,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,3,5,762,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,4,1,149,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,4,2,108,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,4,3,202,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,4,4,239,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,4,5,475,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,5,1,997,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,5,2,969,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,5,3,1481,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,5,4,2598,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,5,5,1436,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,6,1,344,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,6,2,299,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,6,3,613,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,6,4,1116,1864032,8637193,2019
VA,Yes,0.70,No,Restricted,2020,6,5,495,1864032,8637193,2019
VT,Yes,0.81,Yes,Full,2016,1,2,97,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,1,3,14,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,1,4,69,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,1,5,188,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,2,1,72,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,2,2,53,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,2,3,13,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,2,4,74,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,2,5,68,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,3,1,36,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,3,2,40,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,3,3,3,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,3,4,12,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,3,5,97,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,4,1,26,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,4,2,19,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,4,3,0,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,4,4,19,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,4,5,47,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,5,1,95,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,5,2,175,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,5,3,27,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,5,4,140,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,5,5,169,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,6,1,34,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,6,2,48,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,6,3,15,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,6,4,41,227475,624366,2016
VT,Yes,0.81,Yes,Full,2016,6,5,129,227475,624366,2016
VT,Yes,0.81,Yes,Full,2017,1,2,75,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,1,3,66,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,1,4,112,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,1,5,161,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,2,1,89,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,2,2,35,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,2,3,71,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,2,4,113,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,2,5,53,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,3,1,44,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,3,2,28,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,3,3,23,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,3,4,39,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,3,5,97,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,4,1,29,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,4,2,14,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,4,3,20,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,4,4,54,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,4,5,37,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,5,1,105,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,5,2,132,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,5,3,118,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,5,4,221,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,5,5,191,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,6,1,40,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,6,2,41,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,6,3,52,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,6,4,91,209022,625132,2016
VT,Yes,0.81,Yes,Full,2017,6,5,123,209022,625132,2016
VT,Yes,0.81,Yes,Full,2018,1,2,62,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,1,3,12,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,1,4,109,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,1,5,217,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,2,1,100,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,2,2,23,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,2,3,39,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,2,4,135,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,2,5,64,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,3,1,49,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,3,2,20,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,3,3,7,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,3,4,37,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,3,5,109,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,4,1,34,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,4,2,9,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,4,3,12,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,4,4,51,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,4,5,53,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,5,1,122,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,5,2,99,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,5,3,36,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,5,4,259,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,5,5,240,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,6,1,44,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,6,2,34,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,6,3,13,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,6,4,91,201597,624802,2016
VT,Yes,0.81,Yes,Full,2018,6,5,157,201597,624802,2016
VT,Yes,0.89,Yes,Full,2019,1,2,50,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,1,3,15,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,1,4,117,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,1,5,210,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,2,1,109,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,2,2,12,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,2,3,40,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,2,4,139,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,2,5,54,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,3,1,49,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,3,2,18,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,3,3,7,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,3,4,33,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,3,5,109,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,4,1,38,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,4,2,9,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,4,3,5,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,4,4,53,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,4,5,50,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,5,1,143,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,5,2,47,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,5,3,39,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,5,4,280,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,5,5,248,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,6,1,53,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,6,2,16,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,6,3,17,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,6,4,105,194687,624046,2019
VT,Yes,0.89,Yes,Full,2019,6,5,157,194687,624046,2019
VT,Yes,0.89,Yes,Full,2020,1,2,33,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,1,3,67,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,1,4,128,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,1,5,146,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,2,1,54,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,2,2,31,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,2,3,63,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,2,4,107,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,2,5,39,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,3,1,36,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,3,2,4,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,3,3,17,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,3,4,21,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,3,5,90,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,4,1,13,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,4,2,12,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,4,3,15,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,4,4,45,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,4,5,27,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,5,1,108,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,5,2,69,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,5,3,129,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,5,4,287,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,5,5,198,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,6,1,52,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,6,2,21,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,6,3,85,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,6,4,107,193313,642936,2019
VT,Yes,0.89,Yes,Full,2020,6,5,104,193313,642936,2019
WA,Yes,0.65,No,Full,2016,1,2,975,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,1,3,448,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,1,4,1333,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,1,5,2061,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,2,1,439,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,2,2,474,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,2,3,277,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,2,4,785,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,2,5,410,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,3,1,181,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,3,2,265,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,3,3,74,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,3,4,273,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,3,5,686,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,4,1,214,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,4,2,155,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,4,3,100,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,4,4,260,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,4,5,372,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,5,1,745,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,5,2,1779,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,5,3,566,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,5,4,1371,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,5,5,1501,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,6,1,389,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,6,2,940,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,6,3,277,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,6,4,708,2209039,7299961,2016
WA,Yes,0.65,No,Full,2016,6,5,943,2209039,7299961,2016
WA,Yes,0.65,No,Full,2017,1,2,724,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,1,3,644,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,1,4,1385,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,1,5,1906,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,2,1,519,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,2,2,362,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,2,3,340,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,2,4,771,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,2,5,386,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,3,1,206,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,3,2,202,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,3,3,145,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,3,4,305,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,3,5,642,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,4,1,255,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,4,2,119,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,4,3,131,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,4,4,250,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,4,5,339,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,5,1,881,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,5,2,1372,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,5,3,874,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,5,4,1416,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,5,5,1471,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,6,1,431,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,6,2,739,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,6,3,398,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,6,4,782,2231957,7427951,2016
WA,Yes,0.65,No,Full,2017,6,5,917,2231957,7427951,2016
WA,Yes,0.65,No,Full,2018,1,2,528,2193145,7526793,2016
WA,Yes,0.65,No,Full,2018,1,3,422,2193145,7526793,2016
WA,Yes,0.65,No,Full,2018,1,4,1420,2193145,7526793,2016
WA,Yes,0.65,No,Full,2018,1,5,2054,2193145,7526793,2016
WA,Yes,0.65,No,Full,2018,2,1,583,2193145,7526793,2016
WA,Yes,0.65,No,Full,2018,2,2,268,2193145,7526793,2016
WA,Yes,0.65,No,Full,2018,2,3,309,2193145,7526793,2016
WA,Yes,0.65,No,Full,2018,2,4,807,2193145,7526793,2016
WA,Yes,0.65,No,Full,2018,2,5,381,2193145,7526793,2016
WA,Yes,0.65,No,Full,2018,3,1,235,2193145,7526793,2016
WA,Yes,0.65,No,Full,2018,3,2,156,2193145,7526793,2016
WA,Yes,0.65,No,Full,2018,3,3,78,2193145,7526793,2016
WA,Yes,0.65,No,Full,2018,3,4,322,2193145,7526793,2016
WA,Yes,0.65,No,Full,2018,3,5,696,2193145,7526793,2016
WA,Yes,0.65,No,Full,2018,4,1,275,2193145,7526793,2016
WA,Yes,0.65,No,Full,2018,4,2,99,2193145,7526793,2016
WA,Yes,0.65,No,Full,2018,4,3,92,2193145,7526793,2016
WA,Yes,0.65,No,Full,2018,4,4,252,2193145,7526793,2016
WA,Yes,0.65,No,Full,2018,4,5,371,2193145,7526793,2016
WA,Yes,0.65,No,Full,2018,5,1,1038,2193145,7526793,2016
WA,Yes,0.65,No,Full,2018,5,2,954,2193145,7526793,2016
WA,Yes,0.65,No,Full,2018,5,3,637,2193145,7526793,2016
WA,Yes,0.65,No,Full,2018,5,4,1559,2193145,7526793,2016
